,Texto,Usuario,Fuente,Conteo de retweets,Conteo de favoritos
2828,Llega Moussa Dembélé como refuerzo del Atlético de Madrid https://t.co/6whpDoqt6E https://t.co/FyprfVddIH,AristeguiOnline,Hootsuite Inc.,3,29
2829,Rusia considera 'inaceptable' convocar protestas a favor del opositor Navalni https://t.co/GfomPcY8Iv https://t.co/3qOL96dCKL,AristeguiOnline,Hootsuite Inc.,3,24
2830,"#AristeguiEnVivo | Hablamos en directo con @Netzai_Sandoval, Titular del Instituto Federal de Defensoría Pública, sobre la reforma judicial que modifica es estatus del instituto https://t.co/Qma53Hp4rb https://t.co/Kh1wr1LyUg",AristeguiOnline,Hootsuite Inc.,3,16
2831,Eduardo Antonio Parra recibe Premio Bellas Artes de Narrativa Colima para Obra Publicada 2020 https://t.co/VsicA5a5rF https://t.co/0mLZwr1IeY,AristeguiOnline,Hootsuite Inc.,3,26
2832,"Copa Libertadores de América: Arman final brasileña, Palmeiras vs. Santos | Video  https://t.co/IbfAnl1rSU https://t.co/p3lbROhVKs",AristeguiOnline,Hootsuite Inc.,3,36
2833,"#NocheDeLasIdeas, 100 por ciento en línea este jueves https://t.co/LemrdP3xaQ https://t.co/C3rF9JDn5Q",AristeguiOnline,Hootsuite Inc.,3,13
2834,Xi Jinping aboga por un gobierno de 'patriotas' en Hong Kong https://t.co/ij7TuXhJYc https://t.co/1LfN2j2pgB,AristeguiOnline,Hootsuite Inc.,3,32
2835,Anuncia Sanjuana Martínez reunión con AMLO; el 15 de enero habrá audiencia en la JFCA: Sutnotimex https://t.co/6ONnd5CNnJ https://t.co/8hfPba5bFw,AristeguiOnline,Hootsuite Inc.,3,23
2836,#PrimerasPlanas🌍 | Biden comienza esfuerzo anti-Covid y Cataluña no define elecciones https://t.co/4eJzGacCHc https://t.co/LLcXvrUYUe,AristeguiOnline,Hootsuite Inc.,3,25
2837,#AristeguiEnVivo | Iniciamos nuestra #MesaDeAnálisis con el periodista @ricardomraphael y el académico @sergioaguayo 👉 https://t.co/9pPP4YORX4 https://t.co/vQUvxIclK8,AristeguiOnline,Hootsuite Inc.,3,23
2838,#PrimerasPlanas🌍 | Segundo juicio político de D https://t.co/AhoM2EVHNM onald Trump https://t.co/RpxHxdZDYA,AristeguiOnline,Hootsuite Inc.,3,19
2839,"Interjet, destino incierto y aumento en recaudación 2020 | #ColumnasFinancieras de este jueves https://t.co/eSIctaKEkh https://t.co/1pdDEjlN00",AristeguiOnline,Hootsuite Inc.,3,16
2840,Sin diagnóstico claro no se puede reformar al IFT: Labardini https://t.co/TyD55VbIBx https://t.co/fh4IqAxi3b,AristeguiOnline,Hootsuite Inc.,3,16
2841,Santos de Brasil golea 3-0 a Boca Juniors y jugará contra Palmeiras la Final de la Copa Libertadores https://t.co/9pkdqS6POh https://t.co/HqqbHTjo3Q,AristeguiOnline,Hootsuite Inc.,3,43
2842,Gobernador de Oaxaca da positivo a Covid-19 | Tuit https://t.co/Lzqam9dJ6I https://t.co/c7MTD3AiCS,AristeguiOnline,Hootsuite Inc.,3,39
2843,"🔴 En Vivo | Conferencia de prensa de Salud sobre Covid-19
https://t.co/ReBkxoqp2J https://t.co/XPu5x1XBPu",AristeguiOnline,Hootsuite Inc.,3,15
2844,Invitan a coloquio para abordar retos del sistema de salud ante la pandemia https://t.co/LPKpUwEEVO https://t.co/XYrJk1hHjO,AristeguiOnline,Hootsuite Inc.,3,21
2845,Descarta Mesut Özil volver a la Bundelisga y con la Selección de Alemania https://t.co/yC4QVFGok9 https://t.co/UsbwlHXUbZ,AristeguiOnline,Hootsuite Inc.,3,39
2846,El Papa no encabezará servicios de año nuevo por malestar en una pierna https://t.co/gSHuMfy4eW https://t.co/E3wisEnbn9,AristeguiOnline,Hootsuite Inc.,3,52
2847,"#LoMejordeAristeguienVivo | Reunificar al país, reto de Biden: Valdés Ugalde | ¿Qué pasará con grupos radicales en EU?: Rodríguez Sumano | #Video
https://t.co/erL4KL9JIv https://t.co/UxTnGhIK6a",AristeguiOnline,Hootsuite Inc.,3,31
2848,"#AristeguiEnVivo Queremos ayudar, acercar las mejores condiciones a la población para que pueda recuperarse y pueda encontrar su resiliencia en momentos tan duros para la niñez en México y en el mundo, en palabras de la Dir. Ejecutiva de @SaveChildrenMx 👉https://t.co/UOrn1hUN0G https://t.co/Ohl3TIDBPi",AristeguiOnline,Twitter Web App,3,25
2849,"En abril circulará la segunda parte de ‘Tiempo de costuras’, de María Dueñas https://t.co/hmWOopaZAU https://t.co/QKMa9btNfG",AristeguiOnline,Hootsuite Inc.,3,44
2850,"El mejor menú para recibir este 2021… ¡adiós 2020¡ | Recetas
https://t.co/ugNKOIi8oT https://t.co/utFJkdjARf",AristeguiOnline,Hootsuite Inc.,3,15
2851,Operan de urgencia a Eusebio Sacristán por un coágulo en la cabeza https://t.co/PsnarOleOI https://t.co/x9LeZVyIc7,AristeguiOnline,Hootsuite Inc.,3,18
2852,NFL Playoffs: Tumban Carneros a Halcones Marinos https://t.co/33Ii8b53A4 https://t.co/H3KChRzPiV,AristeguiOnline,Hootsuite Inc.,3,22
2853,El anuncio de Ricardo Anaya y las promesas migratorias de Biden | #ColumnasPolíticas de este martes https://t.co/w5XjkOi1mw https://t.co/gmwuT25vDC,AristeguiOnline,Hootsuite Inc.,3,18
2854,"Copa Libertadores: Salen brasileños ilesos de La Bombonera | Fotonota
https://t.co/FdDjqgSrcz https://t.co/F6HLN3UDyM",AristeguiOnline,Hootsuite Inc.,3,27
2855,‘El gran protagonista de la literatura es el lector’: Imanol Caneyada https://t.co/ktNiP3AAO0 https://t.co/GfcVZj7FSE,AristeguiOnline,Hootsuite Inc.,3,37
2856,Universidades el país suman esfuerzos para proceso vacunación en México https://t.co/YBvJoTWSWp https://t.co/V0jK0gNXqB,AristeguiOnline,Hootsuite Inc.,3,75
2857,El 2020 fue el peor año en términos de crecimiento económico para EU: Esquivel https://t.co/mIijSwBCRI https://t.co/fhzH1AzJWo,AristeguiOnline,Hootsuite Inc.,3,22
2858,El Kremlin asegura que no teme a posibles protestas tras la detención de Navalny https://t.co/CyHGo5bczf https://t.co/gG1h8JBTuG,AristeguiOnline,Hootsuite Inc.,3,21
2859,#Deportes: Rally Dakar 2021: Se queda Nasser Al-Attiyah con el prólogo | Video https://t.co/YUL8qrj4az https://t.co/qQU7wD9kNj,AristeguiOnline,Hootsuite Inc.,3,17
2860,Ventas de Día de Reyes podrían disminuir 50% en comparación con 2020: Concanaco https://t.co/sXGL2hPfCw https://t.co/IYxL7Mcpsp,AristeguiOnline,Hootsuite Inc.,3,22
2861,¿Habrá Juegos Olímpicos este año en Japón? | Video https://t.co/9WyuF6mVIG https://t.co/Zm90jdEjo3,AristeguiOnline,Hootsuite Inc.,3,33
2862,#Deportes: Sueltan Griezmann y Messi cuatro granadas a los andaluces | Video https://t.co/TdJn3ahvBb https://t.co/XdCro4Tdzq,AristeguiOnline,Hootsuite Inc.,3,25
2863,"Messi es castigado con dos partidos; Barcelona impugna la sanción
https://t.co/VFZoUQ6NL0 https://t.co/kQ4wfbYKOp",AristeguiOnline,Hootsuite Inc.,3,18
2864,Anuncia Bayern Munich la donación de 100 mil euros para reconstruir una sinagoga https://t.co/rJbfqkIKev https://t.co/nRCunZsFIK,AristeguiOnline,Hootsuite Inc.,3,31
2865,"Bolsonaro critica a fabricantes de jeringas por alza en los precios
https://t.co/4cLHKy2gkF https://t.co/r9bmdnRlTO",AristeguiOnline,Hootsuite Inc.,3,30
2866,"Vacunas ¿a la venta?, las noticias que marcaron el año y lo que viene en 2021: Mesa https://t.co/GLH6TDBCmC https://t.co/WNSCJt11w1",AristeguiOnline,Hootsuite Inc.,3,33
2867,"Ya hay una estrategia de seguridad, se sumará 'una que otra acción' preventiva: Rodríguez https://t.co/DNP44fOKfT https://t.co/WryaKb7ZxL",AristeguiOnline,Hootsuite Inc.,3,30
2868,El modelo de comunicación política: resistencias de los regulados y desaciertos de los reguladores | Artículo de @RogelioMunizT https://t.co/2C6TKZosCT https://t.co/sScjKpQpO9,AristeguiOnline,Hootsuite Inc.,3,25
2869,"Globos de Oro, ¿virtual o con audiencia reducida? | Video https://t.co/8BWwPAxvMm https://t.co/m9vUsYw9dm",AristeguiOnline,Hootsuite Inc.,3,20
2870,Más de lo mismo con Clouthier y la vacuna anti-Covid | #ColumnasPolíticas de este miércoles https://t.co/xWfVR3EFbt https://t.co/Xrom0rrnjv,AristeguiOnline,Hootsuite Inc.,3,19
2871,El bloque europeo acuerda la aplicación provisional del acuerdo de relaciones con Reino Unido https://t.co/EMSCB4tXnE https://t.co/8ZD5Jb9SUP,AristeguiOnline,Hootsuite Inc.,3,25
2872,Ningún indicio de que la FGR haya investigado la Operación Hermes: periodista https://t.co/8ANDooc59H https://t.co/Bum7R9Z6P6,AristeguiOnline,Hootsuite Inc.,3,26
2873,AMLO desea que le vaya muy bien a Biden en su gestión como nuevo presidente de EU https://t.co/HtIAZpBsjK https://t.co/zi4P1nXWLJ,AristeguiOnline,Hootsuite Inc.,3,47
2874,"Premier League registra récord de 18 nuevos positivos por Covid-19
https://t.co/wKCft15Rbk https://t.co/nu51FmfDFj",AristeguiOnline,Hootsuite Inc.,3,16
2875,Reconoce Sánchez Cordero muestras de solidaridad de expresidentes con AMLO https://t.co/u6c4Kji1yM https://t.co/vRemd67tRB,AristeguiOnline,Hootsuite Inc.,3,50
2876,5 grandes figuras del deporte se fueron en 2020 | Video https://t.co/MntrLsITi0 https://t.co/ARq6MNOHfd,AristeguiOnline,Hootsuite Inc.,3,30
2877,"Kamala Harris rompe esquemas y supera barreras para alcanzar el poder
https://t.co/M5The71Tkr https://t.co/U0BihR4nw7",AristeguiOnline,Hootsuite Inc.,3,81
2878,Desaire a Martha Bárcena y las designaciones de Morena | #ColumnasPolíticas de este viernes https://t.co/12kOmcWLY0 https://t.co/iUOOLkK0Ri,AristeguiOnline,Hootsuite Inc.,3,12
2879,"'Zona de Riesgo' y 'Jumanji: En la selva', dos de cinco películas para ver en casa I Videos https://t.co/kMHsCdbXAG https://t.co/lfzRbGoNDK",AristeguiOnline,Hootsuite Inc.,3,34
2880,Vuelve Héctor Herrera a entrenar con Atlético de Madrid | Tuit https://t.co/60BVsFg4hG https://t.co/O7ZCXYkoUm,AristeguiOnline,Hootsuite Inc.,3,43
2881,La OPS pide reforzar medidas de seguridad pública tras superar el millón de muertes en América https://t.co/HfpFFjyije https://t.co/Mq9uwyn2rG,AristeguiOnline,Hootsuite Inc.,3,17
2882,"Lori Loughlin, 'tía Becky' de 'Full House', completa pena de prisión por estafa de admisión a universidad de California
https://t.co/IgSA2D8731 https://t.co/bQjacr8QqA",AristeguiOnline,Hootsuite Inc.,3,39
2883,Liga MX: Dan permiso a Mazatlán FC de abrir puertas del Estadio Kraken | Tuit https://t.co/ysC1zafZBb https://t.co/GOCgO4dWXI,AristeguiOnline,Hootsuite Inc.,3,23
2884,"🔴 En Vivo | Conferencia de prensa de Salud sobre Covid-19
https://t.co/R2E4LHJQRa https://t.co/jyz0jozqaI",AristeguiOnline,Hootsuite Inc.,3,19
2885,"Deja Christopher Cuéllar a la Selección Mexicana Femenil | Tuit
https://t.co/FafBB37Jch https://t.co/PPVouZ7RoV",AristeguiOnline,Hootsuite Inc.,3,23
2886,"Disputa por tierras deja 43 familias desplazadas y 17 casas quemadas en Chiapas | #Video
https://t.co/uc3AhBYUXj https://t.co/5VOoHPdv6D",AristeguiOnline,Hootsuite Inc.,3,19
2887,"Liga MX: Perderá Pumas un mes a Juan Ignacio Dinenno | #Video
https://t.co/7Kw2uR6OW0 https://t.co/VPE5J5E7CI",AristeguiOnline,Hootsuite Inc.,3,29
2888,"Tropieza ManU ante el sotanero de la Premier League | Tuit
https://t.co/84TAIC7BVx https://t.co/4D9ttGYnfY",AristeguiOnline,Hootsuite Inc.,3,17
2889,NFL: Tiene Tom Brady espinas clavadas que aún le molestan https://t.co/OR0M9X5u1P https://t.co/DmB3W8TCCJ,AristeguiOnline,Hootsuite Inc.,2,19
2890,"#FelizViernes | Sigue la transmisión completa de #AristeguiEnVivo 👇
https://t.co/lPoAfIQ3ay",AristeguiOnline,Twitter Web App,2,10
2891,"NFL: Cortan alas a Doug Pederson en Filadelfia | Tuit
https://t.co/N4wKCOMBDb https://t.co/3oCbPVrXlF",AristeguiOnline,Hootsuite Inc.,2,27
2892,"Mediocampista argentino Santiago Colombatto llega a León como refuerzo
https://t.co/gfGQUcDRUw https://t.co/cAUuowU73d",AristeguiOnline,Hootsuite Inc.,2,14
2893,Rally Dakar 2021: Cornejo (motos) y Al-Attiyah (carros) se imponen en la octava etapa https://t.co/EGBQ0zYHqr https://t.co/PhS2SD7jDt,AristeguiOnline,Hootsuite Inc.,2,26
2894,Nos encontramos en etapa de contención de las muertes violentas de mujeres: Conavim https://t.co/etJcor2A2J https://t.co/opu3qsLyNv,AristeguiOnline,Hootsuite Inc.,2,24
2895,Limitado avance de actividad industrial en noviembre https://t.co/q9paWMZVyk https://t.co/Ykw8KD0EDi,AristeguiOnline,Hootsuite Inc.,2,19
2896,"Posponen entrega de Grammy por repunte de contagios Covid en Los Ángeles: Medios
https://t.co/UTD0BkPB1e https://t.co/fycww7GXxZ",AristeguiOnline,Hootsuite Inc.,2,23
2897,Ana Elena Mallet recupera el legado del ceramista Felix Tissot https://t.co/SQrs4RsHG7 https://t.co/zK7IdIg5Tl,AristeguiOnline,Hootsuite Inc.,2,15
2898,Anuncia INBAL a nuevo coordinador nacional de teatro https://t.co/MWMJhCDcJk https://t.co/QGkS8Ei77X,AristeguiOnline,Hootsuite Inc.,2,13
2899,Liga MX: Queman a Gallos Blancos en el infierno mexiquense https://t.co/9kkx7Ipqwv https://t.co/Tc8ldwU68Z,AristeguiOnline,Hootsuite Inc.,2,33
2900,Rally Dakar 2021: Joan Barreda se lleva la cuarta etapa en motos https://t.co/bdbOyLz7B7 https://t.co/z6e38cjyXF,AristeguiOnline,Hootsuite Inc.,2,15
2901,"Ofrece Alan Mozo una disculpa a su club, compañeros y afición | #Video
https://t.co/K5Rtwsenz2 https://t.co/HlxGJh2W7Q",AristeguiOnline,Hootsuite Inc.,2,12
2902,"Copa del Rey: Evita Barcelona papelón y avanza a Octavos de Final | #Video
https://t.co/NNULnm20Yl https://t.co/K8tKJlzfNJ",AristeguiOnline,Hootsuite Inc.,2,17
2903,"Rally Dakar 2021: Abandona Ignacio Cornejo, líder en motos https://t.co/SG4mxS6GEC https://t.co/A07ko9Xeni",AristeguiOnline,Hootsuite Inc.,2,22
2904,"Apple retira app que promovía fiestas clandestinas durante pandemia
https://t.co/o7P2EteYnu https://t.co/SgW52GFLsa",AristeguiOnline,Hootsuite Inc.,2,26
2905,"Suspendido el Tottenham-Fulham por positivos a Covid-19 en equipo visitante
https://t.co/FpTDtmoljU https://t.co/UIX89lthlK",AristeguiOnline,Hootsuite Inc.,2,40
2906,"NFL: Ruedan cabezas en el temido Black Monday | Tuits
https://t.co/69L9N27gf7 https://t.co/7PmzMNnbhU",AristeguiOnline,Hootsuite Inc.,2,21
2907,Abandona Joseph Blatter la Unidad de Cuidados Intensivos  https://t.co/X0ae6mxqwn https://t.co/I0fbFUjgEA,AristeguiOnline,Hootsuite Inc.,2,22
2908,"Sin el lesionado Messi, Barcelona rescata deslucido empate 1-1 con Eibar
https://t.co/OT7A3IIHXl https://t.co/5I5OXSQvnN",AristeguiOnline,Hootsuite Inc.,2,17
2909,"Tras la reparación del daño quedó en libertad el ex alcalde de Tepic | #Video
https://t.co/bzDeKLzzq3 https://t.co/ASzpb1Y5fG",AristeguiOnline,Hootsuite Inc.,2,29
2910,"Revisará FMI al alza perspectivas para la economía mundial
https://t.co/OU4IWUuhHg https://t.co/ozDDM9qkul",AristeguiOnline,Hootsuite Inc.,2,19
2911,"🔴 En Vivo | Conferencia de prensa de Salud sobre Covid-19
https://t.co/zZ6kFGuLAP https://t.co/WQOaGVOtlM",AristeguiOnline,Hootsuite Inc.,2,23
2912,Biden: escribiremos la historia de Estados Unidos https://t.co/46G1Rcrivs https://t.co/TSxyyGxgtP,AristeguiOnline,Hootsuite Inc.,2,21
2913,Seguirá su carrera Mesut Özil con el Fenerbahce https://t.co/TgIaXt0Aon https://t.co/RcfpugrkJp,AristeguiOnline,Hootsuite Inc.,2,74
2914,Llega el técnico catalán Josep Guardiola al piso 50 | Tuit https://t.co/stQUDd4hJC https://t.co/I1d6KBMVy1,AristeguiOnline,Hootsuite Inc.,2,57
2915,'Grandes jugadores como Messi siempre estarán en la lista del PSG': Leonardo https://t.co/gUjZZ9SpJX https://t.co/zkmpbICqCV,AristeguiOnline,Hootsuite Inc.,2,26
2916,"Raimondo, nominada a titular de Comercio en EU, combatirá prácticas 'injustas' de China https://t.co/qRznmjKxcv https://t.co/L4iYI3FpQ4",AristeguiOnline,Hootsuite Inc.,2,19
2917,Salva Frankie De Jong al Barcelona en El Alcoraz https://t.co/0x5YplTboA https://t.co/QeHCxu6Tz7,AristeguiOnline,Hootsuite Inc.,2,18
2918,"#LoMejordeAristeguienVivo | NSO Group desarrolló software para rastrear cadenas de contagios de Covid-19 | No se necesita consulta para legislar sobre aborto: diputada argentina | #Video
https://t.co/tOYFBSPlnf https://t.co/B0x8NRBW2z",AristeguiOnline,Hootsuite Inc.,2,21
2919,"Leonardo Padura y Sergio Ramírez son nombrados miembros corresponsales de la AML
https://t.co/xNdmj3Symd https://t.co/nofptdMJ7V",AristeguiOnline,Hootsuite Inc.,2,23
2920,"Comanda Zlatan Ibrahimovic la victoria del AC Milan sobre Cagliari | Tuit
https://t.co/JSwJ1wvuEG https://t.co/Km0iS6WGMV",AristeguiOnline,Hootsuite Inc.,2,28
2921,"#AristeguiEnVivo | La pandemia no ha frenado la violencia, la ha exacerbado, pero no dejamos de pensarnos, comunicarnos y organizarnos. Hay que celebrar los momentos de logros y unidad. Los medios deben centrarse los diferentes progresos:  @surplusera 👉 https://t.co/ESPgWv6iiL https://t.co/j6QcZEzAEN",AristeguiOnline,Twitter Web App,2,19
2922,Lo bueno dentro de lo malo en el 2020 y el panorama hacia el 2021 | #ColumnasFinancieras de este miércoles https://t.co/edSAg7ARKe https://t.co/0bP0Bh904M,AristeguiOnline,Hootsuite Inc.,2,7
2923,La inercia del 2021 https://t.co/NNreAg5CiD https://t.co/avytrKMOKj,AristeguiOnline,Hootsuite Inc.,2,32
2924,Destaca Rosa Icela Rodríguez tendencia a la baja en 16 de los 18 delitos de alto impacto https://t.co/7MU5nT0O6I https://t.co/Ju5z3V4Y9k,AristeguiOnline,Hootsuite Inc.,2,47
2925,"🔴 En Vivo | Conferencia de prensa de Salud sobre Covid-19
https://t.co/KeecVWdX6o https://t.co/Sujqf7u2nn",AristeguiOnline,Hootsuite Inc.,2,16
2926,"#Deportes Pierde Barcelona a Philippe Coutinho por tres meses | #Video
https://t.co/gIdRcHRRx4 https://t.co/9Ycy8RZHWg",AristeguiOnline,Hootsuite Inc.,2,20
2927,Coloca UNIFIN deuda por 400 mdd https://t.co/JOaXLj0L7h https://t.co/DPEKTroiNr,AristeguiOnline,Hootsuite Inc.,2,8
2928,"#AristeguiEnVivo | Desde presidencia no habrá impedimento para conocer el estado de salud del presidente si se solicita. Todo dependerá de lo que determine el grupo de especialistas, explica el Coordinador General de Comunicación Social de la Presidencia https://t.co/wg09wbZVJP https://t.co/7aoofBrwIh",AristeguiOnline,Twitter Web App,2,32
2929,"Termina Burnley con larga racha invicta de Liverpool en Anfield | #Video
https://t.co/a45LAB5BJP https://t.co/NvzOOMDs97",AristeguiOnline,Hootsuite Inc.,2,11
2930,"Florida ofrece sustituir a Tokio como anfitrión de Juegos Olímpicos: funcionario estatal
https://t.co/hNSuh4SjbA https://t.co/5IbStMilpN",AristeguiOnline,Hootsuite Inc.,2,28
2931,Deja James Harden a Rockets y recala en Nets | Fotonota https://t.co/dNiGe4EUxx https://t.co/ZcsekvJqJh,AristeguiOnline,Hootsuite Inc.,2,24
2932,Clasifica Barcelona a la Final de la Supercopa de España | Video  https://t.co/R2YAKZUk5w https://t.co/DP9o2Tgimt,AristeguiOnline,Hootsuite Inc.,2,20
2933,"Levanta PSG, por octavo año consecutivo, la Supercopa de Francia | Video https://t.co/XQUmi5jz9a https://t.co/ftmO3OUOKn",AristeguiOnline,Hootsuite Inc.,2,25
2934,La reforma presupuestaria de AMLO y videos inéditos sobre el asesinato de Sandoval | #ColumnasPolíticas de este martes https://t.co/kbxBUSoQbQ https://t.co/V9PHm0WxR4,AristeguiOnline,Hootsuite Inc.,2,23
2935,Da Sergio Agüero positivo a Covid-19 y retrasa su vuelta con Manchester City | Tuit https://t.co/rGSZAhXctb https://t.co/2b5fMByPkP,AristeguiOnline,Hootsuite Inc.,2,8
2936,Los misteriosos copos de nieve en #Niñonautas con Kirén Miret https://t.co/xh60x3Mbvh https://t.co/EM5aGwN4kc,AristeguiOnline,Hootsuite Inc.,2,27
2937,"🔴 En Vivo | Conferencia de prensa de Salud sobre Covid-19
https://t.co/agOSfK8iFg https://t.co/b5QxkdELxW",AristeguiOnline,Hootsuite Inc.,2,20
2938,"🔴 En Vivo | Conferencia de prensa de Salud sobre Covid-19
https://t.co/DmV6ZlNItm https://t.co/SFnNHKAVV5",AristeguiOnline,Hootsuite Inc.,2,22
2939,#Niñonautas | @kmiret te dice cómo inventar tu propio lenguaje https://t.co/PXL976uphz https://t.co/nKHtmrcsYF,AristeguiOnline,Hootsuite Inc.,2,17
2940,‘El mayor prejuicio de la crítica es creer que los temas universales son masculinos’: Liliana Pedroza https://t.co/PYEwaa94SZ https://t.co/7IU4hyDhb7,AristeguiOnline,Hootsuite Inc.,2,44
2941,"""El Comité Olímpico tiene que ir pensando en un Plan B y C"": Taro Kono | #Video
https://t.co/pxSqfubFxG https://t.co/PjzsjXx2i1",AristeguiOnline,Hootsuite Inc.,2,28
