,Texto,Usuario,Fuente,Conteo de retweets,Conteo de favoritos
2758,A tu lado sé qué es la perfección en un instante.,SoloReflexiones,TweetDeck,163,91
2759,"Si no puedes cambiar al mundo, no dejes que el mundo te cambie a ti.",SoloReflexiones,Hootsuite,163,80
2760,"""Trato a muchos. Río con todos. Pero confío en pocos.""",SoloReflexiones,TweetDeck,163,80
2761,"""La envidia es una declaración de inferioridad.""",SoloReflexiones,TweetDeck,162,94
2762,"Mientras más triste sea tu historia, más fuerte debe ser tu sonrisa.",SoloReflexiones,TweetDeck,161,78
2763,"Y conocí a una persona, de esas personas que te cambian la vida al conocerlas.",SoloReflexiones,TweetDeck,161,104
2764,"Tener celos no es desconfianza, es el miedo de perder a esa persona que tanto quieres.",SoloReflexiones,TweetDeck,161,92
2765,"Besarte hasta quedar dormido, eso quiero.",SoloReflexiones,Hootsuite,161,82
2766,El que busca la verdad corre el riesgo de encontrarla.,SoloReflexiones,TweetDeck,161,95
2767,"El sacrificio de hoy, es el éxito de mañana.",SoloReflexiones,TweetDeck,161,77
2768,"La vida no te enseña a ser fuerte, te obliga a serlo.",SoloReflexiones,TweetDeck,160,121
2769,Estudiar es desconfiar de la inteligencia del compañero de al lado.,SoloReflexiones,TweetDeck,159,102
2770,"""Te ignoran hoy, pero te necesitarán mañana.""",SoloReflexiones,TweetDeck,159,95
2771,"“Me hizo daño, pero también me hizo feliz.”",SoloReflexiones,Hootsuite,159,110
2772,Llega un punto en el que no caben más decepciones y te da igual.,SoloReflexiones,TweetDeck,158,78
2773,"""Millones de sonrisas en el mundo y la tuya es mi preferida.""",SoloReflexiones,TweetDeck,158,91
2774,"Mira mi piel, cuando roza con tu piel se despierta el sentimiento mas profundo.",SoloReflexiones,TweetDeck,158,90
2775,''Hay segundos en la vida que valen años.'',SoloReflexiones,TweetDeck,158,74
2776,"""Solo recuerda que yo estuve ahí cuando nadie más lo estuvo.""",SoloReflexiones,TweetDeck,158,74
2777,"""La distancia nos enseña que podemos sentir mucho sin necesidad de tocar con las manos.""",SoloReflexiones,TweetDeck,157,96
2778,"Si dos personas están destinadas a estar juntas, aunque tropiecen mil veces, igual se encontrarán al final del camino.",SoloReflexiones,TweetDeck,157,83
2779,Quiero intentarlo contigo hasta que nos salga bien.,SoloReflexiones,Hootsuite,156,91
2780,Te besaría como nunca he besado a nadie con los ojos cerrados del corazón.,SoloReflexiones,TweetDeck,156,91
2781,Hasta en tu indiferencia estoy presente.,SoloReflexiones,TweetDeck,156,73
2782,"""Nos vemos cuando el destino tenga ganas de juntarnos, mientras tanto cuídate y sé feliz.""",SoloReflexiones,TweetDeck,156,121
2783,"""A veces necesito creer que las personas son buenas, aunque me decepcionen una y otra vez.""",SoloReflexiones,TweetDeck,156,84
2784,"""Tardé 9 meses en formar tu corazón, no dejes que alguien venga y lo destruya en 15 segundos"". Mamá",SoloReflexiones,TweetDeck,156,104
2785,"""A veces duele hacer lo correcto.""",SoloReflexiones,TweetDeck,155,104
2786,"Porque un niño nos es nacido, hijo nos es dado; y el principado sobre su hombro: y llamaráse su nombre Admirable, Consejero, Dios fuerte, Padre eterno, Príncipe de paz. - Isaías 9:6",SoloReflexiones,Twitter Web Client,155,467
2787,"""Lo que se busca se encuentra, lo que se descuida se pierde.""",SoloReflexiones,TweetDeck,155,88
2788,"""Naciste para ser real, no perfecto.""",SoloReflexiones,TweetDeck,154,86
2789,"""Sólo desearía que estuvieras aquí.""",SoloReflexiones,TweetDeck,154,85
2790,"""Se separaron y tomaron caminos opuestos, pero olvidaron que el mundo era redondo.""",SoloReflexiones,TweetDeck,153,91
2791,"""Hay que saber elegir con quien complicarse la vida.""",SoloReflexiones,TweetDeck,153,88
2792,"“Toda persona merece tener a otra que la valore, que la respete, que la ame, y sobre todo que se lo demuestre.”",SoloReflexiones,TweetDeck,153,131
2793,Dime que no puedo hacerlo y tendré un motivo más para lograrlo.,SoloReflexiones,TweetDeck,152,89
2794,Se vive mejor sin esperar nada de nadie.,SoloReflexiones,TweetDeck,152,66
2795,"""Todo llega... todo pasa... todo cambia.""",SoloReflexiones,TweetDeck,152,71
2796,"Todos los días la gente se arregla el cabello, ¿Por qué no el corazón?.",SoloReflexiones,Hootsuite,152,87
2797,"¿Desde qué país nos lees ?

🇺🇸🇬🇧🇩🇿🇦🇺🇸🇬🇷🇴🇧🇼🇦🇸🇦🇬🇦🇹🇧🇧🇧🇧🇧🇲🇧🇷🇦🇫🇦🇩🇦🇷🇦🇿🇸🇰🇧🇹🇮🇴🇦🇽🇦🇴🇦🇲🇧🇸🇧🇪🇧🇴🇻🇬🇦🇱🇦🇮🇦🇼🇧🇭🇧🇿🇧🇦🇧🇳🇧🇬🇨🇦🇨🇫🇨🇨🇨🇰🇨🇼🇩🇲🇬🇶🇧🇫🇮🇨🇹🇩🇨🇴🇨🇷🇨🇾🇩🇴🇸🇮🇧🇮🇨🇻🇨🇱🇰🇲🇨🇮🇨🇿🇪🇨🇪🇪🇰🇭🇧🇶🇨🇳🇹🇷🇭🇷🇩🇰🇪🇬🇪🇹🇨🇲🇰🇾🇨🇽🇨🇩🇨🇺🇩🇯🇸🇻🇫🇰🇬🇫🇬🇪🇬🇱🇬🇬🇭🇳🇮🇩🇮🇱🇫🇴🇵🇫🇩🇪🇵🇹🇬🇳🇭🇰🇮🇷🇮🇹🇫🇯🇹🇫🇬🇭🏴󠁧󠁢󠁳󠁣󠁴󠁿🇳🇮🇭🇺🇮🇶🇯🇲🇫🇮🇬🇦🇬🇮🇬🇺🇬🇾🇮🇸🇮🇪🇯🇵🇫🇷🇬🇲🇬🇷🇬🇹🇭🇹🇮🇳🇮🇲🇪🇸🇽🇰🇱🇧🇰🇷🇲🇼🇲🇭🇲🇽🇲🇪🇯🇴🇰🇼🇱🇸🇱🇺🏴󠁧󠁢󠁷󠁬󠁳󠁿",SoloReflexiones,Twitter for Android,151,2076
2798,"""Hay cosas que no se cambian, simplemente tenemos que comprenderlas, aceptarlas y seguir adelante.""",SoloReflexiones,TweetDeck,150,117
2799,"Donde termina el esfuerzo, comienza el fracaso. Nunca te rindas.",SoloReflexiones,TweetDeck,150,86
2800,"""La vida tiene diferentes capítulos. Un mal capítulo no significa el final de la historia.""",SoloReflexiones,TweetDeck,150,80
2801,"A veces se dicen las cosas sin pensar, a veces se piensan las cosas y no se dicen.",SoloReflexiones,TweetDeck,150,76
2802,"""No creas en quien dice quererte, sino en quien lucha por tenerte.""",SoloReflexiones,TweetDeck,149,85
2803,"""Me da miedo quererte, porque todo lo que quiero lo pierdo o se va.""",SoloReflexiones,TweetDeck,149,91
2804,"""Hasta el detalle más pequeño puede alegrarte el día.""",SoloReflexiones,TweetDeck,149,68
2805,"""La felicidad es un estado mental, una actitud y esta depende de ti solamente.""",SoloReflexiones,TweetDeck,148,114
2806,"""Mi error fue haberle puesto puntos suspensivos a nuestra historia cuando tuve que haberle puesto un punto final.""",SoloReflexiones,TweetDeck,148,115
2807,"Mientras yo sepa lo que soy, no me importa lo que diga la gente.",SoloReflexiones,TweetDeck,147,68
2808,"“Tengo muchos motivos para ser feliz, pero el mejor de ellos eres tú.”",SoloReflexiones,Hootsuite,146,92
2809,"El primer beso, ¿Es el que se da, o el que se siente?

Ustedes, ¿Qué creen?",SoloReflexiones,Hootsuite,145,130
2810,"""'Esconder la herida no significa que no duela.""",SoloReflexiones,TweetDeck,145,86
2811,Algún día tú y yo dejaremos de soñarnos para hacernos realidad a besos.,SoloReflexiones,Hootsuite,145,93
2812,"“Aconseja; si no te escuchan, deja que la adversidad les enseñe.”",SoloReflexiones,Hootsuite,145,86
2813,"""Nunca renuncies a las cosas que realmente te hacen sonreír.""",SoloReflexiones,TweetDeck,144,98
2814,"Así sea sólo un minuto que pase contigo, es el mejor minuto de todo mi día.",SoloReflexiones,TweetDeck,144,90
2815,"""No guardo rencor, pero sí tengo memoria.""",SoloReflexiones,TweetDeck,144,65
2816,"En la vida todo llega, todo pasa y todo cambia.",SoloReflexiones,TweetDeck,143,79
2817,"""Las oportunidades también tienen fecha de vencimiento.""",SoloReflexiones,TweetDeck,143,96
2818,"""Ese miedo de volver a caer en lo mismo en aquello que te costó tanto salir.""",SoloReflexiones,TweetDeck,143,75
2819,"Quería gritar su nombre, pero los secretos se callan.",SoloReflexiones,TweetDeck,143,102
2820,"Enamorado de tu presencia, enamorado de tu sonrisa, enamorado de tu mirada, enamorado de tu cuerpo; enamorado de ti.",SoloReflexiones,TweetDeck,142,72
2821,"Hoy no quiero extrañarte, quiero verte.",SoloReflexiones,TweetDeck,142,94
2822,"""Créeme, contigo toco el cielo.""",SoloReflexiones,TweetDeck,142,79
2823,Recuérdame como lo mejor que tuviste.,SoloReflexiones,Hootsuite,141,66
2824,"""Si no actúas como piensas, vas a terminar pensando como actúas.""",SoloReflexiones,TweetDeck,141,79
2825,"""Sonríe, hazle saber a todos que hoy eres mucho más fuerte que ayer.""",SoloReflexiones,TweetDeck,141,73
2826,"""No tengo todo lo que quiero, pero quiero todo lo que tengo.""",SoloReflexiones,TweetDeck,141,56
2827,"""Al final nadie va a recordar cuántas veces caíste, sino las veces que te levantaste.""",SoloReflexiones,TweetDeck,141,71
2828,"""La mejor forma de ser feliz con alguien es aprender a ser feliz solo. Así, la compañía es una elección, no una necesidad.""",SoloReflexiones,TweetDeck,140,70
2829,Vivir en la incertidumbre no significa vivir en la desconfianza.,SoloReflexiones,Hootsuite,140,75
2830,"""Nada sucede por casualidad, todo tiene un motivo.""",SoloReflexiones,TweetDeck,139,74
2831,"""Cuando pierdes una oportunidad ganas una lección.""",SoloReflexiones,TweetDeck,139,105
2832,"""Siempre habrá un recuerdo que nos llene los ojos de lagrimas.""",SoloReflexiones,TweetDeck,139,75
2833,"Los pequeños detalles, crean grandes sentimientos.",SoloReflexiones,TweetDeck,139,78
2834,"Cuando dejas atrás tus temores, te sentirás libre.",SoloReflexiones,Hootsuite,139,97
2835,Te deseo a cada instante.,SoloReflexiones,Hootsuite,138,84
2836,"""El camino se hace cuando se anda , no cuando se piensa en él.""",SoloReflexiones,TweetDeck,138,71
2837,"No sabes lo difícil que es para mi, pasar por tu lado y hacer como que ya no siento nada por ti.",SoloReflexiones,TweetDeck,138,113
2838,"""No derrames lágrimas por quien ya sonríe con alguien más.""",SoloReflexiones,TweetDeck,138,111
2839,"""Ríe aunque quieras llorar.""",SoloReflexiones,TweetDeck,138,107
2840,"""Esa necesidad de tenerte cerca.""",SoloReflexiones,TweetDeck,138,60
2841,"""Casi todos perdemos el interés en alguien cuando nos sentimos ignorados.""",SoloReflexiones,TweetDeck,137,97
2842,"""Muchos solteros enamorados, y muchas parejas que fingen amarse.""",SoloReflexiones,TweetDeck,137,109
2843,"""Jamás encontrarás el amor de tu vida por que el amor no se encuentra, se construye.""",SoloReflexiones,TweetDeck,137,70
2844,"""Nunca había tenido tanta ganas de olvidarte como hoy.""  3MSC",SoloReflexiones,TweetDeck,137,106
2845,"""Y me di cuenta que ella era mi vida""",SoloReflexiones,Hootsuite,137,109
2846,"""Quien revisa lo que no debe, se entera de lo que no quiere.""",SoloReflexiones,TweetDeck,136,67
2847,"""En la vida hay que saber a quien sonreírle y a quien llorarle, no todo el mundo merece ambas cosas.""",SoloReflexiones,TweetDeck,136,98
2848,Quisiera que me amaras con la misma intensidad que me ignoras...,SoloReflexiones,Hootsuite,136,84
2849,"""En las malas cuenta conmigo, porque en las buenas te sobrarán amigos.""",SoloReflexiones,TweetDeck,135,66
2850,"""Se stalkeaban mutuamente y se celaban sin ser novios.""",SoloReflexiones,TweetDeck,135,90
2851,"""La decisión más difícil en la vida, es por lo general entre lo que quieres y lo que te mereces.""",SoloReflexiones,TweetDeck,135,91
2852,"—Amor, ya es tiempo que me presentes a tu familia.  

—No puedo, mi esposo es muy celoso.",SoloReflexiones,TweetDeck,134,98
2853,"""No juzgues mis decisiones sin conocer mis razones.""",SoloReflexiones,TweetDeck,134,76
2854,"Que te haga cosquillas, que te haga reír, que te llene de besos, que juegue contigo como si fuesen niños. Eso es amor.",SoloReflexiones,TweetDeck,133,88
2855,Nunca te rindas. Las grandes cosas llevan su tiempo.,SoloReflexiones,TweetDeck,132,64
2856,"“Relación perfecta: hablar como mejores amigos, tontear como niños, discutir como casados y protegerse como hermanos.”",SoloReflexiones,Hootsuite,132,79
2857,"""Si quieres que algo te salga bien, no se lo digas a nadie.""",SoloReflexiones,TweetDeck,132,84
2858,"""No prometas cuando estás feliz, no respondas cuando estás enojado, no decidas cuando estás triste.""",SoloReflexiones,TweetDeck,132,65
2859,"Llegas, te veo, y entonces todo tiene sentido.",SoloReflexiones,Hootsuite,131,75
2860,De una simple semilla nace una flor y de una simple mirada nace el amor.,SoloReflexiones,TweetDeck,131,103
2861,“Los aeropuertos ven más besos sinceros que las bodas. Los muros de hospitales han escuchado más oraciones reales que las iglesias.”,SoloReflexiones,Hootsuite,131,76
2862,El corazón tiene razones que la razón ignora. (Pascal),SoloReflexiones,TweetDeck,131,86
2863,"""Y fue hermoso mientras duró.""",SoloReflexiones,TweetDeck,130,118
2864,"El sabio no enseña con palabras, sino con actos.",SoloReflexiones,TweetDeck,130,56
2865,"""Cuando estés en la cima tus amigos te conocerán, y cuando estés abajo, tu los conocerás a ellos.""",SoloReflexiones,TweetDeck,130,65
2866,"El cine es un arte muy menor al lado de la literatura, pero la música, se mantiene por encima de las dos anteriores.",SoloReflexiones,Hootsuite,130,80
2867,"No vale la pena vivir sin ti, pero tampoco vale morir si no es contigo.",SoloReflexiones,Hootsuite,128,90
2868,"""Reír para no llorar, dormir para no pensar.""",SoloReflexiones,TweetDeck,128,96
2869,"""Observo, me duele, callo y sonrío.""",SoloReflexiones,TweetDeck,128,95
2870,"""Los mejores momentos, vienen de los peores finales.""",SoloReflexiones,TweetDeck,127,61
2871,"Finges que no te importa, pero te mata por dentro.",SoloReflexiones,TweetDeck,127,111
2872,"Tu y tu sonrisa, son todo lo que quiero.",SoloReflexiones,TweetDeck,127,61
2873,"""Ella lloró hasta caer dormida, y hoy despertó con una sonrisa, tratando de hacerse creer que todo está bien. Ella es fuerte. Ella eres tú.""",SoloReflexiones,TweetDeck,127,85
2874,Por aquel día que nos conocimos.,SoloReflexiones,TweetDeck,127,67
2875,"""Todo contigo o nada con nadie.""",SoloReflexiones,TweetDeck,127,56
2876,"""Para días grises, paraguas de colores.""",SoloReflexiones,TweetDeck,126,62
2877,"—Oye..
—¿Que?
—Y si nos besa...",SoloReflexiones,TweetDeck,126,86
2878,"""Que no seamos nada, no quiere decir que no me importes.""",SoloReflexiones,TweetDeck,126,82
2879,Que difícil es saber que intentas ser felíz y no es conmigo.,SoloReflexiones,Hootsuite,126,86
2880,¿Ustedes le miran las manos a la gente que les atrae?,SoloReflexiones,TweetDeck,126,568
2881,"Nadie sabe como duele, hasta que pasa por eso.",SoloReflexiones,TweetDeck,126,75
2882,"Queda prohibido levantarse sin ilusiones, vestirse sin esperanzas, salir a la calle sin fe y andar sin amor.",SoloReflexiones,TweetDeck,126,70
2883,"""Finges que no te importa, pero te mata por dentro.""",SoloReflexiones,TweetDeck,125,85
2884,“Me importas y mis celos lo saben.”,SoloReflexiones,Hootsuite,125,94
2885,"""Tu decides quien eres, no la sociedad.""",SoloReflexiones,TweetDeck,125,57
2886,"""No insistas en el pasado, no sueñes en el futuro, concentra la mente en el momento presente."" !Buenos días!",SoloReflexiones,TweetDeck,125,95
2887,"""La tortura entre lo que pasa, y lo que imaginas.""",SoloReflexiones,TweetDeck,125,91
2888,"TÍPICO: Irte a la cama a ""dormir"" y pasar primero una o varias horas twiteando facebookeando y de metiche en instagram...",SoloReflexiones,Hootsuite,125,87
2889,"""Y yo que me fallé mil veces a mí por no fallarte a ti.""""",SoloReflexiones,TweetDeck,124,76
2890,"""El verdadero amor no se conoce por lo que exige, sino por lo que ofrece.""",SoloReflexiones,TweetDeck,124,66
2891,"—Que tengas un lindo día.

—No me digas que hacer, idiota.",SoloReflexiones,TweetDeck,124,90
2892,Quienes menos esperas se vuelven los mas importantes en tu vida.,SoloReflexiones,TweetDeck,124,67
2893,"""Tal vez no soy la media naranja de nadie porque soy una fruta prohibida.""",SoloReflexiones,TweetDeck,124,82
2894,"""No dejes que tu boca diga lo que tu corazón no siente.""",SoloReflexiones,TweetDeck,123,82
2895,"Me quedo con tu voz y tu forma de reír, tu manera de hablar y hacerme sentir.",SoloReflexiones,TweetDeck,123,337
2896,"""Las ofensas que no se perdonan, son las que pudren el alma.""",SoloReflexiones,TweetDeck,122,86
2897,"""Amor es darte cuenta de que esa persona no tiene que ser perfecta para ser especial"".",SoloReflexiones,TweetDeck,122,61
